annotation_count,api_path,artist_names,full_title,header_image_thumbnail_url,header_image_url,id,language,lyrics_owner_id,lyrics_state,path,pyongs_count,relationships_index_url,release_date_components,release_date_for_display,release_date_with_abbreviated_month_for_display,song_art_image_thumbnail_url,song_art_image_url,stats,title,title_with_featured,url,featured_artists,primary_artist
15,/songs/131274,Vampire Weekend,Diane Young by Vampire Weekend,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.300x300x1.jpg,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.1000x1000x1.jpg,131274,en,131,complete,/Vampire-weekend-diane-young-lyrics,35,https://genius.com/Vampire-weekend-diane-young-sample,"{'year': 2013, 'month': 3, 'day': 19}","March 19, 2013","Mar. 19, 2013",https://images.rapgenius.com/af07847eec7c772ae1a24e49965ebbe2.300x300x1.jpg,https://images.rapgenius.com/af07847eec7c772ae1a24e49965ebbe2.500x500x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 269473}",Diane Young,Diane Young,https://genius.com/Vampire-weekend-diane-young-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
19,/songs/53610,Vampire Weekend,Diplomat's Son by Vampire Weekend,https://images.genius.com/da1bfc9ea7066acd05856382b1cfc4ee.300x300x1.jpg,https://images.genius.com/da1bfc9ea7066acd05856382b1cfc4ee.1000x1000x1.jpg,53610,en,12,complete,/Vampire-weekend-diplomats-son-lyrics,18,https://genius.com/Vampire-weekend-diplomats-son-sample,"{'year': 2010, 'month': 1, 'day': 11}","January 11, 2010","Jan. 11, 2010",https://images.genius.com/da1bfc9ea7066acd05856382b1cfc4ee.300x300x1.jpg,https://images.genius.com/da1bfc9ea7066acd05856382b1cfc4ee.1000x1000x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 113882}",Diplomat’s Son,Diplomat's Son,https://genius.com/Vampire-weekend-diplomats-son-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
17,/songs/148994,Vampire Weekend,Don't Lie by Vampire Weekend,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.300x300x1.jpg,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.1000x1000x1.jpg,148994,en,131,complete,/Vampire-weekend-dont-lie-lyrics,10,https://genius.com/Vampire-weekend-dont-lie-sample,"{'year': 2013, 'month': 5, 'day': 14}","May 14, 2013","May. 14, 2013",https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.300x300x1.jpg,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.1000x1000x1.jpg,"{'unreviewed_annotations': 3, 'hot': False, 'pageviews': 105163}",Don’t Lie,Don't Lie,https://genius.com/Vampire-weekend-dont-lie-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
2,/songs/5524491,¡IT’S ALESSANDRO!,Drain Me (Bonus) by ¡IT’S ALESSANDRO!,https://images.genius.com/94bbf3c4a1c8e191b4d531a4aab73892.300x300x1.jpg,https://images.genius.com/94bbf3c4a1c8e191b4d531a4aab73892.570x570x1.jpg,5524491,en,455803,complete,/Its-alessandro-drain-me-bonus-lyrics,,https://genius.com/Its-alessandro-drain-me-bonus-sample,"{'year': 2020, 'month': 5, 'day': 1}","May 1, 2020","May. 1, 2020",https://images.genius.com/94bbf3c4a1c8e191b4d531a4aab73892.300x300x1.jpg,https://images.genius.com/94bbf3c4a1c8e191b4d531a4aab73892.570x570x1.jpg,"{'unreviewed_annotations': 2, 'hot': False}",Drain Me (Bonus),Drain Me (Bonus),https://genius.com/Its-alessandro-drain-me-bonus-lyrics,[],"{'api_path': '/artists/2207775', 'header_image_url': 'https://images.genius.com/cfce3f676d964d510563b84ab206c7f6.1000x1000x1.jpg', 'id': 2207775, 'image_url': 'https://images.genius.com/c5d3c78c7a7aa3391f0b64e4b9c5f379.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': '¡IT’S ALESSANDRO!', 'url': 'https://genius.com/artists/Its-alessandro'}"
13,/songs/149005,Vampire Weekend,Everlasting Arms by Vampire Weekend,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.300x300x1.jpg,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.1000x1000x1.jpg,149005,en,1850,complete,/Vampire-weekend-everlasting-arms-lyrics,12,https://genius.com/Vampire-weekend-everlasting-arms-sample,"{'year': 2013, 'month': 5, 'day': 13}","May 13, 2013","May. 13, 2013",https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.300x300x1.jpg,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 92430}",Everlasting Arms,Everlasting Arms,https://genius.com/Vampire-weekend-everlasting-arms-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
0,/songs/5248921,Vampire Weekend,Exit Music (For a Film) by Vampire Weekend,https://images.genius.com/11aa552a22db678674a92e03df110e6e.300x300x1.jpg,https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg,5248921,en,8121664,complete,/Vampire-weekend-exit-music-for-a-film-lyrics,,https://genius.com/Vampire-weekend-exit-music-for-a-film-sample,,,,https://images.genius.com/11aa552a22db678674a92e03df110e6e.300x300x1.jpg,https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Exit Music (For a Film),Exit Music (For a Film),https://genius.com/Vampire-weekend-exit-music-for-a-film-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
26,/songs/149187,Vampire Weekend,Finger Back by Vampire Weekend,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.300x300x1.jpg,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.1000x1000x1.jpg,149187,en,12,complete,/Vampire-weekend-finger-back-lyrics,11,https://genius.com/Vampire-weekend-finger-back-sample,"{'year': 2013, 'month': 5, 'day': 13}","May 13, 2013","May. 13, 2013",https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.300x300x1.jpg,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.1000x1000x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 185484}",Finger Back,Finger Back,https://genius.com/Vampire-weekend-finger-back-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
11,/songs/3788028,Vampire Weekend (Ft. Steve Lacy),Flower Moon by Vampire Weekend (Ft. Steve Lacy),https://images.genius.com/a1433593f37dbf5a65328359db03c296.300x300x1.png,https://images.genius.com/a1433593f37dbf5a65328359db03c296.494x494x1.png,3788028,en,1495791,complete,/Vampire-weekend-flower-moon-lyrics,5,https://genius.com/Vampire-weekend-flower-moon-sample,"{'year': 2019, 'month': 5, 'day': 3}","May 3, 2019","May. 3, 2019",https://images.genius.com/a1433593f37dbf5a65328359db03c296.300x300x1.png,https://images.genius.com/a1433593f37dbf5a65328359db03c296.494x494x1.png,"{'unreviewed_annotations': 7, 'hot': False, 'pageviews': 44526}",Flower Moon,Flower Moon (Ft. Steve Lacy),https://genius.com/Vampire-weekend-flower-moon-lyrics,"[{'api_path': '/artists/512850', 'header_image_url': 'https://images.genius.com/f5a4f672d4b480e4bda97e64cdd8a43a.1000x302x1.png', 'id': 512850, 'image_url': 'https://images.genius.com/9d955afbe996c8c681acb0ab7ba1f3de.632x632x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Steve Lacy', 'url': 'https://genius.com/artists/Steve-lacy'}]","{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
1,/songs/7193753,VAMP1RE WEEKEND (Ft. BrycesArchives & Whitegrls),FREESTYLE* by VAMP1RE WEEKEND (Ft. BrycesArchives & Whitegrls),https://images.genius.com/6500a0570a0a0b46818d496a9513c010.300x300x1.jpg,https://images.genius.com/6500a0570a0a0b46818d496a9513c010.680x680x1.jpg,7193753,en,14665129,complete,/Vamp1re-weekend-freestyle-lyrics,,https://genius.com/Vamp1re-weekend-freestyle-sample,,,,https://images.genius.com/6500a0570a0a0b46818d496a9513c010.300x300x1.jpg,https://images.genius.com/6500a0570a0a0b46818d496a9513c010.680x680x1.jpg,"{'unreviewed_annotations': 1, 'hot': False}",FREESTYLE*,FREESTYLE* (Ft. BrycesArchives & Whitegrls),https://genius.com/Vamp1re-weekend-freestyle-lyrics,"[{'api_path': '/artists/2872869', 'header_image_url': 'https://images.genius.com/117254173c355e6af0957bafb4558114.640x640x119.gif', 'id': 2872869, 'image_url': 'https://images.genius.com/632e2fa97a78aac6361092d3b4412315.240x240x30.gif', 'is_meme_verified': False, 'is_verified': False, 'name': 'BrycesArchives', 'url': 'https://genius.com/artists/Brycesarchives'}, {'api_path': '/artists/2872868', 'header_image_url': 'https://images.genius.com/0fc9f57827df3a886d2ee2aea1c9607c.356x200x17.gif', 'id': 2872868, 'image_url': 'https://images.genius.com/e7f8fd9fa84cde158f4f84def7836507.473x473x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Whitegrls', 'url': 'https://genius.com/artists/Whitegrls'}]","{'api_path': '/artists/2875121', 'header_image_url': 'https://images.genius.com/e914a1dcd9ba2293212e1c20a2a2d343.435x245x21.gif', 'id': 2875121, 'image_url': 'https://images.genius.com/26ccdd39f558108c42629b24fec8bacf.736x736x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'VAMP1RE WEEKEND', 'url': 'https://genius.com/artists/Vamp1re-weekend'}"
12,/songs/3120,Vampire Weekend,Giant by Vampire Weekend,https://images.genius.com/099ff9bf40e47cadee5180792409e79f.300x300x1.jpg,https://images.genius.com/099ff9bf40e47cadee5180792409e79f.600x600x1.jpg,3120,en,12,complete,/Vampire-weekend-giant-lyrics,7,https://genius.com/Vampire-weekend-giant-sample,"{'year': 2010, 'month': 1, 'day': 11}","January 11, 2010","Jan. 11, 2010",https://images.genius.com/099ff9bf40e47cadee5180792409e79f.300x300x1.jpg,https://images.genius.com/099ff9bf40e47cadee5180792409e79f.600x600x1.jpg,"{'unreviewed_annotations': 2, 'hot': False, 'pageviews': 14178}",Giant,Giant,https://genius.com/Vampire-weekend-giant-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
10,/songs/53594,Vampire Weekend,Giving Up the Gun by Vampire Weekend,https://images.rapgenius.com/e21c6ad4e074c03630077351fc081256.300x300x1.jpg,https://images.rapgenius.com/e21c6ad4e074c03630077351fc081256.600x600x1.jpg,53594,en,12,complete,/Vampire-weekend-giving-up-the-gun-lyrics,14,https://genius.com/Vampire-weekend-giving-up-the-gun-sample,"{'year': 2010, 'month': 2, 'day': 19}","February 19, 2010","Feb. 19, 2010",https://images.genius.com/7abc75446dbc9936dd9d6c8236310139.300x300x1.jpg,https://images.genius.com/7abc75446dbc9936dd9d6c8236310139.1000x1000x1.jpg,"{'unreviewed_annotations': 3, 'hot': False, 'pageviews': 80696}",Giving Up the Gun,Giving Up the Gun,https://genius.com/Vampire-weekend-giving-up-the-gun-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
17,/songs/148979,Vampire Weekend,Hannah Hunt by Vampire Weekend,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.300x300x1.jpg,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.1000x1000x1.jpg,148979,en,210523,complete,/Vampire-weekend-hannah-hunt-lyrics,42,https://genius.com/Vampire-weekend-hannah-hunt-sample,"{'year': 2013, 'month': 5, 'day': 14}","May 14, 2013","May. 14, 2013",https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.300x300x1.jpg,https://images.genius.com/4b36e735d717709cafbefdebfa3c1a56.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 287039}",Hannah Hunt,Hannah Hunt,https://genius.com/Vampire-weekend-hannah-hunt-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
15,/songs/4249136,Vampire Weekend,Harmony Hall by Vampire Weekend,https://images.genius.com/0ba70b70e3f2c55d35e0f63f07ea73bd.300x300x1.jpg,https://images.genius.com/0ba70b70e3f2c55d35e0f63f07ea73bd.1000x1000x1.jpg,4249136,en,1583418,complete,/Vampire-weekend-harmony-hall-lyrics,16,https://genius.com/Vampire-weekend-harmony-hall-sample,"{'year': 2019, 'month': 1, 'day': 24}","January 24, 2019","Jan. 24, 2019",https://images.genius.com/4535b464eefdbf847ffc1da7eff2a255.300x300x1.png,https://images.genius.com/4535b464eefdbf847ffc1da7eff2a255.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 234330}",Harmony Hall,Harmony Hall,https://genius.com/Vampire-weekend-harmony-hall-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
9,/songs/4435314,Vampire Weekend (Ft. Danielle Haim),Hold You Now by Vampire Weekend (Ft. Danielle Haim),https://images.genius.com/5f9a6674593806ac72677141c0e66330.300x300x1.png,https://images.genius.com/5f9a6674593806ac72677141c0e66330.1000x1000x1.png,4435314,en,1495791,complete,/Vampire-weekend-hold-you-now-lyrics,6,https://genius.com/Vampire-weekend-hold-you-now-sample,"{'year': 2019, 'month': 5, 'day': 3}","May 3, 2019","May. 3, 2019",https://images.genius.com/5f9a6674593806ac72677141c0e66330.300x300x1.png,https://images.genius.com/5f9a6674593806ac72677141c0e66330.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 103611}",Hold You Now,Hold You Now (Ft. Danielle Haim),https://genius.com/Vampire-weekend-hold-you-now-lyrics,"[{'api_path': '/artists/22245', 'header_image_url': 'https://images.genius.com/6732046924a214e9395fed1fa61cfee4.790x395x1.jpg', 'id': 22245, 'image_url': 'https://images.genius.com/4f433c1cd6f42838fb5037e1cb395a10.332x332x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Danielle Haim', 'url': 'https://genius.com/artists/Danielle-haim'}]","{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
14,/songs/2368,Vampire Weekend,Holiday by Vampire Weekend,https://images.rapgenius.com/e21c6ad4e074c03630077351fc081256.300x300x1.jpg,https://images.rapgenius.com/e21c6ad4e074c03630077351fc081256.600x600x1.jpg,2368,en,12,complete,/Vampire-weekend-holiday-lyrics,4,https://genius.com/Vampire-weekend-holiday-sample,"{'year': 2010, 'month': 6, 'day': 7}","June 7, 2010","Jun. 7, 2010",https://images.genius.com/45ff49e19275dcc11cd3a1bd6feac187.300x301x1.jpg,https://images.genius.com/45ff49e19275dcc11cd3a1bd6feac187.599x600x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 59138}",Holiday,Holiday,https://genius.com/Vampire-weekend-holiday-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
15,/songs/384,Vampire Weekend,Horchata by Vampire Weekend,https://images.rapgenius.com/e21c6ad4e074c03630077351fc081256.300x300x1.jpg,https://images.rapgenius.com/e21c6ad4e074c03630077351fc081256.600x600x1.jpg,384,en,12,complete,/Vampire-weekend-horchata-lyrics,19,https://genius.com/Vampire-weekend-horchata-sample,"{'year': 2009, 'month': 10, 'day': 5}","October 5, 2009","Oct. 5, 2009",https://images.rapgenius.com/6db4d3337532e86d80daec0207fb3a2a.300x301x1.jpg,https://images.rapgenius.com/6db4d3337532e86d80daec0207fb3a2a.480x482x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 106155}",Horchata,Horchata,https://genius.com/Vampire-weekend-horchata-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
9,/songs/4536991,Vampire Weekend,"Houston, Dubai by Vampire Weekend",https://images.genius.com/db3fd1a06f0d5497d7873588fb55e867.300x300x1.png,https://images.genius.com/db3fd1a06f0d5497d7873588fb55e867.1000x1000x1.png,4536991,en,235879,complete,/Vampire-weekend-houston-dubai-lyrics,2,https://genius.com/Vampire-weekend-houston-dubai-sample,"{'year': 2019, 'month': 5, 'day': 15}","May 15, 2019","May. 15, 2019",https://images.genius.com/db3fd1a06f0d5497d7873588fb55e867.300x300x1.png,https://images.genius.com/db3fd1a06f0d5497d7873588fb55e867.1000x1000x1.png,"{'unreviewed_annotations': 8, 'hot': False, 'pageviews': 6902}","Houston, Dubai","Houston, Dubai",https://genius.com/Vampire-weekend-houston-dubai-lyrics,[],"{'api_path': '/artists/269', 'header_image_url': 'https://images.genius.com/b89d7174886c636a895f6df3ea3dc823.1000x563x1.jpg', 'id': 269, 'image_url': 'https://images.genius.com/11aa552a22db678674a92e03df110e6e.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Vampire Weekend', 'url': 'https://genius.com/artists/Vampire-weekend', 'iq': 154}"
